label,unix_ts,date_token,location,timestamp_text,location_dup,facility,component,level,message,timestamp,is_anomaly,message_length,message_token_count,hour,dayofweek,has_digit,has_hex_like,has_cache_word,has_memory_word,has_network_word,level_code,facility_code,component_code,message_template,template_id,template_frequency
-,1128390621,2005.10.03,R47-M1-NC-I:J18-U11,2005-10-03-18.50.21.869621,R47-M1-NC-I:J18-U11,RAS,KERNEL,INFO,ciod: generated 64 core files for program /home/spelce1/HPCC_IBM/Urgent/VNM/32K/vnm.rts,2005-10-03 18:50:21.869621,0,87,8,18,0,1,0,0,0,0,0,0,0,ciod: generated <num> core files for program /home/spelce1/hpcc_ibm/urgent/vnm/32k/vnm.rts,136,189
-,1128894891,2005.10.09,R45-M1-NC-C:J14-U01,2005-10-09-14.54.51.174550,R45-M1-NC-C:J14-U01,RAS,KERNEL,FATAL,data write plb error..............0,2005-10-09 14:54:51.174550,0,35,4,14,6,1,0,0,0,0,2,0,0,data write plb error..............<num>,178,19
-,1120968156,2005.07.09,R21-M1-NA-C:J12-U11,2005-07-09-21.02.36.368804,R21-M1-NA-C:J12-U11,RAS,KERNEL,INFO,generating core.22557,2005-07-09 21:02:36.368804,0,21,2,21,5,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1122166024,2005.07.23,R14-M0-N9-C:J10-U01,2005-07-23-17.47.04.638658,R14-M0-N9-C:J10-U01,RAS,KERNEL,INFO,5 floating point alignment exceptions,2005-07-23 17:47:04.638658,0,37,5,17,5,1,0,0,0,0,0,0,0,<num> floating point alignment exceptions,6,16907
-,1119804156,2005.06.26,R05-M1-N1-C:J11-U11,2005-06-26-09.42.36.721393,R05-M1-N1-C:J11-U11,RAS,KERNEL,INFO,wait state enable.................0,2005-06-26 09:42:36.721393,0,35,3,9,6,1,0,0,0,0,0,0,0,wait state enable.................<num>,179,414
-,1125084394,2005.08.26,R72-M1-N1-C:J16-U01,2005-08-26-12.26.34.379713,R72-M1-N1-C:J16-U01,RAS,KERNEL,INFO,iar 003a9260 dear 00e28638,2005-08-26 12:26:34.379713,0,26,4,12,4,1,1,0,0,0,0,0,0,iar 003a9260 dear 00e28638,180,2
APPSEV,1133009534,2005.11.26,R06-M1-N8-I:J18-U01,2005-11-26-04.52.14.636795,R06-M1-N8-I:J18-U01,RAS,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:59557, Link has been severed",2005-11-26 04:52:14.636795,1,100,14,4,5,1,0,0,0,1,2,0,2,"ciod: error reading message prefix on ciostream socket to <num>.<num>.<num>.<num>:<num>, link has been severed",40,1653
-,1117838726,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.26.036511,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,2005-06-03 15:45:26.036511,0,40,5,15,4,0,0,1,1,0,0,0,0,instruction cache parity error corrected,5,6738
-,1133448640,2005.12.01,R44-M1-NA-C:J09-U11,2005-12-01-06.50.40.596679,R44-M1-NA-C:J09-U11,RAS,KERNEL,INFO,"10744 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",2005-12-01 06:50:40.596679,0,164,24,6,3,1,0,0,0,0,0,0,0,"<num> total interrupts. <num> critical input interrupts. <num> microseconds total spent on critical input interrupts, <num> microseconds max time in a critical input interrupt.",7,8405
-,1120447228,2005.07.03,R33-M0-N9-C:J14-U11,2005-07-03-20.20.28.757241,R33-M0-N9-C:J14-U11,RAS,KERNEL,INFO,generating core.24464,2005-07-03 20:20:28.757241,0,21,2,20,6,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1134372119,2005.12.11,R30-M0-N5-C:J05-U01,2005-12-11-23.21.59.318472,R30-M0-N5-C:J05-U01,RAS,KERNEL,INFO,"5 ddr error(s) detected and corrected on rank 0, symbol 14 over 14323 seconds",2005-12-11 23:21:59.318472,0,77,14,23,6,1,0,0,0,0,0,0,0,"<num> ddr error(s) detected and corrected on rank <num>, symbol <num> over <num> seconds",22,668
KERNTERM,1124340891,2005.08.17,R00-M0-ND-C:J03-U11,2005-08-17-21.54.51.395689,R00-M0-ND-C:J03-U11,RAS,KERNEL,FATAL,rts: kernel terminated for reason 1001,2005-08-17 21:54:51.395689,1,38,6,21,2,1,0,0,0,0,2,0,0,rts: kernel terminated for reason <num>,37,1136
-,1124109276,2005.08.15,R14-M1-N2-C:J11-U01,2005-08-15-05.34.36.597776,R14-M1-N2-C:J11-U01,RAS,KERNEL,INFO,"CE sym 20, at 0x0b144240, mask 0x20",2005-08-15 05:34:36.597776,0,35,7,5,0,1,1,0,0,0,0,0,0,"ce sym <num>, at <hex>, mask <hex>",10,12705
-,1121007013,2005.07.10,R22-M0-N4-C:J08-U11,2005-07-10-07.50.13.240946,R22-M0-N4-C:J08-U11,RAS,KERNEL,INFO,generating core.30174,2005-07-10 07:50:13.240946,0,21,2,7,6,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1117838727,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.27.106739,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,2005-06-03 15:45:27.106739,0,40,5,15,4,0,0,1,1,0,0,0,0,instruction cache parity error corrected,5,6738
-,1125084511,2005.08.26,R75-M1-N9-C:J12-U01,2005-08-26-12.28.31.989231,R75-M1-N9-C:J12-U01,RAS,KERNEL,INFO,iar 003a9260 dear 00ef68b8,2005-08-26 12:28:31.989231,0,26,4,12,4,1,1,0,0,0,0,0,0,iar 003a9260 dear 00ef68b8,181,2
-,1122139660,2005.07.23,R05-M1-N2-C:J15-U11,2005-07-23-10.27.40.024529,R05-M1-N2-C:J15-U11,RAS,KERNEL,INFO,15 floating point alignment exceptions,2005-07-23 10:27:40.024529,0,38,5,10,5,1,0,0,0,0,0,0,0,<num> floating point alignment exceptions,6,16907
-,1131478087,2005.11.08,R63-M0-ND-C:J13-U01,2005-11-08-11.28.07.936447,R63-M0-ND-C:J13-U01,RAS,KERNEL,INFO,iar 001061b4 dear 024701dc,2005-11-08 11:28:07.936447,0,26,4,11,1,1,1,0,0,0,0,0,0,iar 001061b4 dear 024701dc,182,104
-,1131059385,2005.11.03,R66-M1-NF-C:J12-U11,2005-11-03-15.09.45.065577,R66-M1-NF-C:J12-U11,RAS,KERNEL,INFO,iar 00105ea0 dear 0244c23c,2005-11-03 15:09:45.065577,0,26,4,15,3,1,1,0,0,0,0,0,0,iar 00105ea0 dear 0244c23c,183,31
-,1121172222,2005.07.12,R26-M1-N9-C:J14-U11,2005-07-12-05.43.42.816349,R26-M1-N9-C:J14-U11,RAS,KERNEL,INFO,generating core.3864,2005-07-12 05:43:42.816349,0,20,2,5,1,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
KERNMNTF,1125690086,2005.09.02,R47-M1-N0-I:J18-U11,2005-09-02-12.41.26.448157,R47-M1-N0-I:J18-U11,RAS,KERNEL,FATAL,Lustre mount FAILED : bglio629 : point /p/gb1,2005-09-02 12:41:26.448157,1,45,8,12,4,1,0,0,0,0,2,0,0,lustre mount failed : bglio629 : point /p/gb1,184,2
-,1132066470,2005.11.15,R10-M1-N0-I:J18-U11,2005-11-15-06.54.30.125437,R10-M1-N0-I:J18-U11,RAS,APP,FATAL,"ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2: invalid or missing program image, Permission denied",2005-11-15 06:54:30.125437,0,119,11,6,1,1,0,1,0,0,2,0,2,"ciod: error loading /bgl/apps/followup/spasm_static/spasm_mpi.rel2: invalid or missing program image, permission denied",185,79
-,1122256693,2005.07.24,R16-M0-N1-C:J03-U11,2005-07-24-18.58.13.690789,R16-M0-N1-C:J03-U11,RAS,KERNEL,INFO,generating core.32491,2005-07-24 18:58:13.690789,0,21,2,18,6,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1131059579,2005.11.03,R67-M0-NA-C:J11-U11,2005-11-03-15.12.59.351297,R67-M0-NA-C:J11-U11,RAS,KERNEL,INFO,iar 00106228 dear 0244c24c,2005-11-03 15:12:59.351297,0,26,4,15,3,1,1,0,0,0,0,0,0,iar <num> dear 0244c24c,39,336
-,1120469276,2005.07.04,R26-M1-NC-C:J12-U11,2005-07-04-02.27.56.125041,R26-M1-NC-C:J12-U11,RAS,KERNEL,INFO,generating core.1309,2005-07-04 02:27:56.125041,0,20,2,2,0,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1129550347,2005.10.17,R02-M0-N4-C:J04-U11,2005-10-17-04.59.07.367513,R02-M0-N4-C:J04-U11,RAS,KERNEL,INFO,data cache search parity error detected. attempting to correct,2005-10-17 04:59:07.367513,0,62,9,4,0,0,0,1,1,0,0,0,0,data cache search parity error detected. attempting to correct,186,901
-,1131590790,2005.11.09,R63-M0-N4-C:J17-U01,2005-11-09-18.46.30.892189,R63-M0-N4-C:J17-U01,RAS,KERNEL,INFO,iar 00113888 dear 0fee9d1c,2005-11-09 18:46:30.892189,0,26,4,18,2,1,1,0,0,0,0,0,0,iar <num> dear 0fee9d1c,187,71
-,1120091949,2005.06.29,R04-M0-N3-C:J02-U01,2005-06-29-17.39.09.460341,R04-M0-N3-C:J02-U01,RAS,KERNEL,INFO,generating core.18114,2005-06-29 17:39:09.460341,0,21,2,17,2,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1133455104,2005.12.01,R76-M0-NE-C:J11-U01,2005-12-01-08.38.24.536388,R76-M0-NE-C:J11-U01,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 08:38:24.536388,0,142,25,8,3,1,0,0,0,0,0,0,0,<num> microseconds spent in the rbs signal handler during <num> calls. <num> microseconds was the maximum time for a single instance of a correctable ddr.,18,8550
-,1122165841,2005.07.23,R12-M1-N9-C:J13-U11,2005-07-23-17.44.01.522418,R12-M1-N9-C:J13-U11,RAS,KERNEL,INFO,generating core.1753,2005-07-23 17:44:01.522418,0,20,2,17,5,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1123916078,2005.08.12,R33-M1-N0-I:J18-U11,2005-08-12-23.54.38.046888,R33-M1-N0-I:J18-U11,RAS,APP,FATAL,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",2005-08-12 23:54:38.046888,0,138,12,23,4,1,0,0,0,0,2,0,2,"ciod: error loading /bgl/apps/scaletest/performance/miniben/mb_243_0810/allreduce.rts: invalid or missing program image, exec format error",47,1274
-,1131408816,2005.11.07,R63-M0-NC-C:J07-U11,2005-11-07-16.13.36.372386,R63-M0-NC-C:J07-U11,RAS,KERNEL,INFO,iar 001061e8 dear 0244cf1c,2005-11-07 16:13:36.372386,0,26,4,16,0,1,1,0,0,0,0,0,0,iar 001061e8 dear 0244cf1c,188,1
-,1121495904,2005.07.15,R24-M1-N9-C:J17-U01,2005-07-15-23.38.24.280358,R24-M1-N9-C:J17-U01,RAS,KERNEL,INFO,generating core.6488,2005-07-15 23:38:24.280358,0,20,2,23,4,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1133455289,2005.12.01,R66-M0-N1-C:J10-U01,2005-12-01-08.41.29.729606,R66-M0-N1-C:J10-U01,RAS,KERNEL,INFO,"10752 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",2005-12-01 08:41:29.729606,0,164,24,8,3,1,0,0,0,0,0,0,0,"<num> total interrupts. <num> critical input interrupts. <num> microseconds total spent on critical input interrupts, <num> microseconds max time in a critical input interrupt.",7,8405
-,1117838730,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.30.101082,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,2005-06-03 15:45:30.101082,0,40,5,15,4,0,0,1,1,0,0,0,0,instruction cache parity error corrected,5,6738
-,1120449916,2005.07.03,R31-M1-N7-C:J11-U11,2005-07-03-21.05.16.495870,R31-M1-N7-C:J11-U11,RAS,KERNEL,INFO,generating core.25201,2005-07-03 21:05:16.495870,0,21,2,21,6,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1120937674,2005.07.09,R26-M1-NE-C:J16-U11,2005-07-09-12.34.34.431329,R26-M1-NE-C:J16-U11,RAS,KERNEL,INFO,generating core.572,2005-07-09 12:34:34.431329,0,19,2,12,5,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1119726478,2005.06.25,R03-M1-NB-C:J16-U01,2005-06-25-12.07.58.893407,R03-M1-NB-C:J16-U01,RAS,KERNEL,INFO,generating core.10624,2005-06-25 12:07:58.893407,0,21,2,12,5,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1131061834,2005.11.03,R61-M1-ND-C:J05-U01,2005-11-03-15.50.34.662986,R61-M1-ND-C:J05-U01,RAS,KERNEL,INFO,iar 00106534 dear 045e145c,2005-11-03 15:50:34.662986,0,26,4,15,3,1,1,0,0,0,0,0,0,iar <num> dear 045e145c,28,279
APPSEV,1123915743,2005.08.12,R05-M1-N8-I:J18-U01,2005-08-12-23.49.03.466732,R05-M1-N8-I:J18-U01,RAS,APP,FATAL,ciod: Error reading message prefix after VERSION_MESSAGE on CioStream socket to 172.16.96.116:53782: Link has been severed,2005-08-12 23:49:03.466732,1,122,16,23,4,1,0,0,0,1,2,0,2,ciod: error reading message prefix after version_message on ciostream socket to <num>.<num>.<num>.<num>:<num>: link has been severed,78,162
-,1132326844,2005.11.18,R12-M0-NC-I:J18-U11,2005-11-18-07.14.04.498911,R12-M0-NC-I:J18-U11,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x000001b0",2005-11-18 07:14:04.498911,0,61,7,7,4,1,1,0,0,0,0,0,0,"ciod: received signal <num>, code=<num>, errno=<num>, address=<hex>",3,2543
KERNSTOR,1118768152,2005.06.14,R11-M0-N0-C:J02-U11,2005-06-14-09.55.52.100617,R11-M0-N0-C:J02-U11,RAS,KERNEL,FATAL,data storage interrupt,2005-06-14 09:55:52.100617,1,22,3,9,1,0,0,0,0,0,2,0,0,data storage interrupt,16,4035
-,1131142355,2005.11.04,R62-M0-N4-C:J07-U11,2005-11-04-14.12.35.168991,R62-M0-N4-C:J07-U11,RAS,KERNEL,INFO,342549 floating point alignment exceptions,2005-11-04 14:12:35.168991,0,42,5,14,4,1,0,0,0,0,0,0,0,<num> floating point alignment exceptions,6,16907
-,1118770353,2005.06.14,R27-M0-N5-C:J15-U11,2005-06-14-10.32.33.894238,R27-M0-N5-C:J15-U11,RAS,KERNEL,FATAL,program interrupt: imprecise exception......0,2005-06-14 10:32:33.894238,0,45,4,10,1,1,0,0,0,0,2,0,0,program interrupt: imprecise exception......<num>,74,494
-,1119482218,2005.06.22,R22-M1-NB-C:J17-U01,2005-06-22-16.16.58.916117,R22-M1-NB-C:J17-U01,RAS,KERNEL,INFO,1030400 double-hummer alignment exceptions,2005-06-22 16:16:58.916117,0,42,4,16,2,1,0,0,0,0,0,0,0,<num> double-hummer alignment exceptions,0,18582
-,1122166600,2005.07.23,R12-M0-NB-C:J09-U01,2005-07-23-17.56.40.896331,R12-M0-NB-C:J09-U01,RAS,KERNEL,INFO,5 floating point alignment exceptions,2005-07-23 17:56:40.896331,0,37,5,17,5,1,0,0,0,0,0,0,0,<num> floating point alignment exceptions,6,16907
-,1132320959,2005.11.18,R35-M1-N0-I:J18-U01,2005-11-18-05.35.59.910970,R35-M1-N0-I:J18-U01,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x000001b3",2005-11-18 05:35:59.910970,0,61,7,5,4,1,1,0,0,0,0,0,0,"ciod: received signal <num>, code=<num>, errno=<num>, address=<hex>",3,2543
-,1121598802,2005.07.17,R12-M0-N5-C:J07-U11,2005-07-17-04.13.22.649425,R12-M0-N5-C:J07-U11,RAS,KERNEL,INFO,generating core.61418,2005-07-17 04:13:22.649425,0,21,2,4,6,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1127244295,2005.09.20,R31-M0-N3,2005-09-20-12.24.55.671433,R31-M0-N3,NULL,DISCOVERY,INFO,"Node card VPD check: U01 node in processor card slot J14 do not match. VPD ecid 04C080A78F2FFFFF040B1D2054FF, found 07440DD8132FFFFF0C0C1B1098DC",2005-09-20 12:24:55.671433,0,144,19,12,1,1,1,0,0,0,0,1,3,"node card vpd check: u01 node in processor card slot j14 do not match. vpd ecid 04c080a78f2fffff040b1d2054ff, found 07440dd8132fffff0c0c1b1098dc",189,1
KERNTERM,1130529585,2005.10.28,R62-M1-N9-C:J06-U11,2005-10-28-12.59.45.183487,R62-M1-N9-C:J06-U11,RAS,KERNEL,FATAL,rts: kernel terminated for reason 1004,2005-10-28 12:59:45.183487,1,38,6,12,4,1,0,0,0,0,2,0,0,rts: kernel terminated for reason <num>,37,1136
-,1122165582,2005.07.23,R11-M1-N0-C:J17-U11,2005-07-23-17.39.42.864800,R11-M1-N0-C:J17-U11,RAS,KERNEL,INFO,5 floating point alignment exceptions,2005-07-23 17:39:42.864800,0,37,5,17,5,1,0,0,0,0,0,0,0,<num> floating point alignment exceptions,6,16907
-,1122403359,2005.07.26,R06-M0-NF-C:J16-U11,2005-07-26-11.42.39.950144,R06-M0-NF-C:J16-U11,RAS,KERNEL,INFO,generating core.8,2005-07-26 11:42:39.950144,0,17,2,11,1,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1122166756,2005.07.23,R13-M0-N0-C:J15-U11,2005-07-23-17.59.16.695524,R13-M0-N0-C:J15-U11,RAS,KERNEL,INFO,5 floating point alignment exceptions,2005-07-23 17:59:16.695524,0,37,5,17,5,1,0,0,0,0,0,0,0,<num> floating point alignment exceptions,6,16907
-,1133454802,2005.12.01,R05-M0-N4-C:J11-U01,2005-12-01-08.33.22.862860,R05-M0-N4-C:J11-U01,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 08:33:22.862860,0,142,25,8,3,1,0,0,0,0,0,0,0,<num> microseconds spent in the rbs signal handler during <num> calls. <num> microseconds was the maximum time for a single instance of a correctable ddr.,18,8550
-,1118768164,2005.06.14,R25-M0-N9-C:J07-U01,2005-06-14-09.56.04.240153,R25-M0-N9-C:J07-U01,RAS,KERNEL,FATAL,data address: 0x00000002,2005-06-14 09:56:04.240153,0,24,3,9,1,1,1,0,0,0,2,0,0,data address: <hex>,13,965
-,1120179141,2005.06.30,R16-M1-N2-C:J17-U01,2005-06-30-17.52.21.297078,R16-M1-N2-C:J17-U01,RAS,KERNEL,INFO,"CE sym 0, at 0x1b858ca0, mask 0x40",2005-06-30 17:52:21.297078,0,34,7,17,3,1,1,0,0,0,0,0,0,"ce sym <num>, at <hex>, mask <hex>",10,12705
-,1119448852,2005.06.22,R16-M1-N2-C:J17-U01,2005-06-22-07.00.52.785425,R16-M1-N2-C:J17-U01,RAS,KERNEL,INFO,"CE sym 0, at 0x0b859080, mask 0xe0",2005-06-22 07:00:52.785425,0,34,7,7,2,1,1,0,0,0,0,0,0,"ce sym <num>, at <hex>, mask <hex>",10,12705
-,1125223563,2005.08.28,R51-M1-NF-C:J10-U01,2005-08-28-03.06.03.930385,R51-M1-NF-C:J10-U01,RAS,KERNEL,INFO,iar 0014a150 dear 009a9fb8,2005-08-28 03:06:03.930385,0,26,4,3,6,1,1,0,0,0,0,0,0,iar 0014a150 dear 009a9fb8,190,5
-,1117838733,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.33.741555,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,2005-06-03 15:45:33.741555,0,40,5,15,4,0,0,1,1,0,0,0,0,instruction cache parity error corrected,5,6738
-,1120968124,2005.07.09,R37-M1-NA-C:J11-U01,2005-07-09-21.02.04.835273,R37-M1-NA-C:J11-U01,RAS,KERNEL,INFO,generating core.27429,2005-07-09 21:02:04.835273,0,21,2,21,5,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1133452408,2005.12.01,R47-M1-N8-C:J14-U11,2005-12-01-07.53.28.993238,R47-M1-N8-C:J14-U11,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 07:53:28.993238,0,142,25,7,3,1,0,0,0,0,0,0,0,<num> microseconds spent in the rbs signal handler during <num> calls. <num> microseconds was the maximum time for a single instance of a correctable ddr.,18,8550
-,1125084646,2005.08.26,R61-M1-N4-C:J07-U11,2005-08-26-12.30.46.595756,R61-M1-N4-C:J07-U11,RAS,KERNEL,INFO,iar 003a9260 dear 00f2b3a8,2005-08-26 12:30:46.595756,0,26,4,12,4,1,1,0,0,0,0,0,0,iar 003a9260 dear 00f2b3a8,191,1
-,1121006728,2005.07.10,R31-M0-N5-C:J02-U01,2005-07-10-07.45.28.273122,R31-M0-N5-C:J02-U01,RAS,KERNEL,INFO,generating core.5699,2005-07-10 07:45:28.273122,0,20,2,7,6,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1117838734,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.34.484030,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,2005-06-03 15:45:34.484030,0,40,5,15,4,0,0,1,1,0,0,0,0,instruction cache parity error corrected,5,6738
-,1117838734,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.34.626800,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,2005-06-03 15:45:34.626800,0,40,5,15,4,0,0,1,1,0,0,0,0,instruction cache parity error corrected,5,6738
-,1133455517,2005.12.01,R42-M1-N8-C:J17-U11,2005-12-01-08.45.17.337100,R42-M1-N8-C:J17-U11,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 08:45:17.337100,0,142,25,8,3,1,0,0,0,0,0,0,0,<num> microseconds spent in the rbs signal handler during <num> calls. <num> microseconds was the maximum time for a single instance of a correctable ddr.,18,8550
-,1133448463,2005.12.01,R67-M1-N6-C:J05-U11,2005-12-01-06.47.43.801177,R67-M1-N6-C:J05-U11,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 06:47:43.801177,0,142,25,6,3,1,0,0,0,0,0,0,0,<num> microseconds spent in the rbs signal handler during <num> calls. <num> microseconds was the maximum time for a single instance of a correctable ddr.,18,8550
-,1133373311,2005.11.30,R12-M0-NA-C:J04-U11,2005-11-30-09.55.11.696578,R12-M0-NA-C:J04-U11,RAS,KERNEL,INFO,"critical input interrupt (unit=0x0b bit=0x0b): warning for torus z- wire, suppressing further interrupts of same type",2005-11-30 09:55:11.696578,0,117,16,9,2,1,1,0,0,1,0,0,0,"critical input interrupt (unit=<hex> bit=<hex>): warning for torus z- wire, suppressing further interrupts of same type",192,41
-,1122430944,2005.07.26,R23-M0-N6-C:J09-U01,2005-07-26-19.22.24.660541,R23-M0-N6-C:J09-U01,RAS,KERNEL,INFO,generating core.50142,2005-07-26 19:22:24.660541,0,21,2,19,1,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1131379266,2005.11.07,R70-M0-N7-C:J15-U01,2005-11-07-08.01.06.802019,R70-M0-N7-C:J15-U01,RAS,KERNEL,INFO,"CE sym 9, at 0x09c438a0, mask 0x20",2005-11-07 08:01:06.802019,0,34,7,8,0,1,1,0,0,0,0,0,0,"ce sym <num>, at <hex>, mask <hex>",10,12705
-,1121904522,2005.07.20,R36-M0-N6-C:J13-U01,2005-07-20-17.08.42.333133,R36-M0-N6-C:J13-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions,2005-07-20 17:08:42.333133,0,37,5,17,2,1,0,0,0,0,0,0,0,<num> floating point alignment exceptions,6,16907
-,1120969287,2005.07.09,R36-M0-N3-C:J03-U01,2005-07-09-21.21.27.820732,R36-M0-N3-C:J03-U01,RAS,KERNEL,INFO,generating core.19299,2005-07-09 21:21:27.820732,0,21,2,21,5,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1123031016,2005.08.02,R20-M0-N7,2005-08-02-18.03.36.663241,R20-M0-N7,NULL,DISCOVERY,INFO,"Node card VPD check: U11 node in processor card slot J09 do not match. VPD ecid 04D080E09B2FFFFF060D1C8058F0, found 0000000000000000000000000000",2005-08-02 18:03:36.663241,0,144,19,18,1,1,1,0,0,0,0,1,3,"node card vpd check: u11 node in processor card slot j09 do not match. vpd ecid 04d080e09b2fffff060d1c8058f0, found <num>",193,1
-,1125691794,2005.09.02,R17-M0-NF-C:J08-U11,2005-09-02-13.09.54.374121,R17-M0-NF-C:J08-U11,RAS,KERNEL,INFO,"1 ddr errors(s) detected and corrected on rank 0, symbol 14, bit 4",2005-09-02 13:09:54.374121,0,66,13,13,4,1,0,0,0,0,0,0,0,"<num> ddr errors(s) detected and corrected on rank <num>, symbol <num>, bit <num>",4,2114
-,1125222709,2005.08.28,R44-M0-N8-C:J07-U11,2005-08-28-02.51.49.720716,R44-M0-N8-C:J07-U11,RAS,KERNEL,INFO,33817744 double-hummer alignment exceptions,2005-08-28 02:51:49.720716,0,43,4,2,6,1,1,0,0,0,0,0,0,<num> double-hummer alignment exceptions,0,18582
-,1125222676,2005.08.28,R53-M1-N0-C:J04-U11,2005-08-28-02.51.16.608826,R53-M1-N0-C:J04-U11,RAS,KERNEL,INFO,33358242 double-hummer alignment exceptions,2005-08-28 02:51:16.608826,0,43,4,2,6,1,1,0,0,0,0,0,0,<num> double-hummer alignment exceptions,0,18582
-,1120934668,2005.07.09,R14-M1-N6-C:J17-U11,2005-07-09-11.44.28.582734,R14-M1-N6-C:J17-U11,RAS,KERNEL,INFO,generating core.492,2005-07-09 11:44:28.582734,0,19,2,11,5,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1125221734,2005.08.28,R45-M1-N6-C:J09-U01,2005-08-28-02.35.34.739836,R45-M1-N6-C:J09-U01,RAS,KERNEL,INFO,36325066 double-hummer alignment exceptions,2005-08-28 02:35:34.739836,0,43,4,2,6,1,1,0,0,0,0,0,0,<num> double-hummer alignment exceptions,0,18582
-,1120145660,2005.06.30,R14-M1-NE-C:J14-U11,2005-06-30-08.34.20.443065,R14-M1-NE-C:J14-U11,RAS,KERNEL,INFO,generating core.1324,2005-06-30 08:34:20.443065,0,20,2,8,3,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1133009557,2005.11.26,R22-M1-NC-I:J18-U01,2005-11-26-04.52.37.400054,R22-M1-NC-I:J18-U01,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x000001f2",2005-11-26 04:52:37.400054,0,61,7,4,5,1,1,0,0,0,0,0,0,"ciod: received signal <num>, code=<num>, errno=<num>, address=<hex>",3,2543
-,1118769658,2005.06.14,R25-M0-NF-C:J15-U11,2005-06-14-10.20.58.889646,R25-M0-NF-C:J15-U11,RAS,KERNEL,FATAL,data address: 0x00000002,2005-06-14 10:20:58.889646,0,24,3,10,1,1,1,0,0,0,2,0,0,data address: <hex>,13,965
-,1119151544,2005.06.18,R15-M1-ND-C:J02-U11,2005-06-18-20.25.44.087727,R15-M1-ND-C:J02-U11,RAS,KERNEL,INFO,generating core.26021,2005-06-18 20:25:44.087727,0,21,2,20,5,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
